epoch,slot,active_count,active_eth,entry_queue_count,entry_queue_eth,exit_queue_count,exit_queue_eth,el_backlog_events,el_backlog_eth,entry_total_estimated
406159,12997089,954909,33539527.000000000,48,1536.000000000,43933,2168566.000000000,0,0.000000000,48
406159,12997090,0,0.000000000,48,1536.000000000,0,0.000000000,0,0.000000000,48
406159,12997091,0,0.000000000,48,1536.000000000,0,0.000000000,0,0.000000000,48
406159,12997092,954909,33539527.000000000,48,1536.000000000,43933,2168566.000000000,0,0.000000000,48
406159,12997093,954909,33539527.000000000,48,1536.000000000,43933,2168566.000000000,0,0.000000000,48
406159,12997094,954909,33539527.000000000,48,1536.000000000,43933,2168566.000000000,0,0.000000000,48
406159,12997095,954909,33539527.000000000,48,1536.000000000,43933,2168566.000000000,0,0.000000000,48
406159,12997096,954909,33539527.000000000,48,1536.000000000,43933,2168566.000000000,0,0.000000000,48
406159,12997097,954909,33539527.000000000,48,1536.000000000,43933,2168566.000000000,0,0.000000000,48
406159,12997098,954909,33539527.000000000,48,1536.000000000,43933,2168566.000000000,0,0.000000000,48
406159,12997099,954909,33539527.000000000,48,1536.000000000,43933,2168566.000000000,0,0.000000000,48
406159,12997100,954909,33539527.000000000,48,1536.000000000,43933,2168566.000000000,0,0.000000000,48
406159,12997101,954909,33539527.000000000,48,1536.000000000,43933,2168566.000000000,0,0.000000000,48
406159,12997102,954909,33539527.000000000,48,1536.000000000,43933,2168566.000000000,0,0.000000000,48
406159,12997103,954909,33539527.000000000,48,1536.000000000,43933,2168566.000000000,0,0.000000000,48
406159,12997104,954909,33539527.000000000,48,1536.000000000,43933,2168566.000000000,0,0.000000000,48
406159,12997105,954909,33539527.000000000,48,1536.000000000,43933,2168566.000000000,0,0.000000000,48
406159,12997106,954909,33539527.000000000,48,1536.000000000,43933,2168566.000000000,0,0.000000000,48
406159,12997107,954909,33539527.000000000,48,1536.000000000,43933,2168566.000000000,0,0.000000000,48
406159,12997108,954909,33539527.000000000,48,1536.000000000,43933,2168566.000000000,0,0.000000000,48
406159,12997109,954909,33539527.000000000,48,1536.000000000,43933,2168566.000000000,0,0.000000000,48
406159,12997110,954909,33539527.000000000,48,1536.000000000,43933,2168566.000000000,0,0.000000000,48
406159,12997111,954909,33539527.000000000,48,1536.000000000,43933,2168566.000000000,0,0.000000000,48
406159,12997112,954909,33539527.000000000,48,1536.000000000,43933,2168566.000000000,0,0.000000000,48
406159,12997113,954909,33539527.000000000,48,1536.000000000,43933,2168566.000000000,0,0.000000000,48
406159,12997114,954909,33539527.000000000,48,1536.000000000,43933,2168566.000000000,0,0.000000000,48
406159,12997115,954909,33539527.000000000,48,1536.000000000,43933,2168566.000000000,0,0.000000000,48
406159,12997116,954909,33539527.000000000,48,1536.000000000,43933,2168566.000000000,0,0.000000000,48
406159,12997117,954909,33539527.000000000,48,1536.000000000,43933,2168566.000000000,0,0.000000000,48
406159,12997118,954909,33539527.000000000,48,1536.000000000,43933,2168566.000000000,0,0.000000000,48
406159,12997119,954909,33539527.000000000,48,1536.000000000,43933,2168566.000000000,0,0.000000000,48
406160,12997120,954917,33539783.000000000,48,1536.000000000,43933,2168567.000000000,0,0.000000000,48
406160,12997121,954917,33539783.000000000,48,1536.000000000,43933,2168567.000000000,0,0.000000000,48
406160,12997122,954917,33539783.000000000,48,1536.000000000,43933,2168567.000000000,0,0.000000000,48
406160,12997123,954917,33539783.000000000,48,1536.000000000,43933,2168567.000000000,0,0.000000000,48
406160,12997124,954917,33539783.000000000,48,1536.000000000,43933,2168567.000000000,0,0.000000000,48
406160,12997125,954917,33539783.000000000,48,1536.000000000,43933,2168567.000000000,0,0.000000000,48
406160,12997126,954917,33539783.000000000,48,1536.000000000,43933,2168567.000000000,0,0.000000000,48
406160,12997127,954917,33539783.000000000,48,1536.000000000,43933,2168567.000000000,0,0.000000000,48
406160,12997128,954917,33539783.000000000,48,1536.000000000,43933,2168567.000000000,0,0.000000000,48
406160,12997129,954917,33539783.000000000,48,1536.000000000,43933,2168567.000000000,0,0.000000000,48
