epoch,slot,active_count,active_eth,entry_queue_count,entry_queue_eth,exit_queue_count,exit_queue_eth,el_backlog_events,el_backlog_eth,entry_total_estimated
404594,12947030,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0
404594,12947031,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0
404594,12947032,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0
404594,12947033,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0
404594,12947034,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0
404594,12947035,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0
404594,12947036,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0
404594,12947037,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0
404594,12947038,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0
404594,12947039,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0
404595,12947040,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0
404595,12947041,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0
404595,12947042,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0
404595,12947043,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0
404595,12947044,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0
404595,12947045,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0
404595,12947046,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0
404595,12947047,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0
404595,12947048,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0
404595,12947049,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0
404595,12947050,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0
404595,12947051,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0
404595,12947052,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0
404595,12947053,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0
404595,12947054,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0
404595,12947055,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0
404595,12947056,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0
404595,12947057,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0
404595,12947058,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0
404595,12947059,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0
404595,12947060,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0
404595,12947061,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0
404595,12947062,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0
404595,12947063,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0
404595,12947064,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0
404595,12947065,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0
404595,12947066,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0
404595,12947067,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0
404595,12947068,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0
404595,12947069,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0
404595,12947070,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0
