epoch,slot,active_count,active_eth,entry_queue_count,entry_queue_eth,exit_queue_count,exit_queue_eth,el_backlog_events,el_backlog_eth,entry_total_estimated
404604,12947334,951128,33370406.000000000,16,512.000000000,45810,2341129.000000000,0,0.000000000,16
404604,12947335,0,0.000000000,16,512.000000000,0,0.000000000,0,0.000000000,16
404604,12947336,951128,33370406.000000000,16,512.000000000,45810,2341129.000000000,0,0.000000000,16
404604,12947337,951128,33370406.000000000,16,512.000000000,45810,2341129.000000000,0,0.000000000,16
404604,12947338,951128,33370406.000000000,16,512.000000000,45810,2341129.000000000,0,0.000000000,16
404604,12947339,951128,33370406.000000000,16,512.000000000,45810,2341129.000000000,0,0.000000000,16
404604,12947340,951128,33370406.000000000,16,512.000000000,45810,2341129.000000000,0,0.000000000,16
404604,12947341,951128,33370406.000000000,16,512.000000000,45810,2341129.000000000,0,0.000000000,16
404604,12947342,951128,33370406.000000000,16,512.000000000,45810,2341129.000000000,0,0.000000000,16
404604,12947343,951128,33370406.000000000,16,512.000000000,45810,2341129.000000000,0,0.000000000,16
404604,12947344,951128,33370406.000000000,16,512.000000000,45810,2341129.000000000,0,0.000000000,16
404604,12947345,951128,33370406.000000000,16,512.000000000,45810,2341129.000000000,0,0.000000000,16
404604,12947346,951128,33370406.000000000,16,512.000000000,45810,2341129.000000000,0,0.000000000,16
404604,12947347,951128,33370406.000000000,16,512.000000000,45810,2341129.000000000,0,0.000000000,16
404604,12947348,951128,33370406.000000000,16,512.000000000,45810,2341129.000000000,0,0.000000000,16
404604,12947349,951128,33370406.000000000,16,512.000000000,45810,2341129.000000000,0,0.000000000,16
404604,12947350,951128,33370406.000000000,16,512.000000000,45810,2341129.000000000,0,0.000000000,16
404604,12947351,951128,33370406.000000000,16,512.000000000,45810,2341129.000000000,0,0.000000000,16
404604,12947352,951128,33370406.000000000,16,512.000000000,45810,2341129.000000000,0,0.000000000,16
404604,12947353,951128,33370406.000000000,16,512.000000000,45810,2341129.000000000,0,0.000000000,16
404604,12947354,951128,33370406.000000000,16,512.000000000,45810,2341129.000000000,0,0.000000000,16
404604,12947355,951128,33370406.000000000,16,512.000000000,45810,2341129.000000000,0,0.000000000,16
404604,12947356,951128,33370406.000000000,16,512.000000000,45810,2341129.000000000,0,0.000000000,16
404604,12947357,951127,33370374.000000000,16,512.000000000,45811,2341161.000000000,0,0.000000000,16
404604,12947358,951127,33370374.000000000,16,512.000000000,45811,2341161.000000000,0,0.000000000,16
404604,12947359,951127,33370374.000000000,16,512.000000000,45811,2341161.000000000,0,0.000000000,16
404605,12947360,951127,33370374.000000000,24,768.000000000,45803,2340905.000000000,0,0.000000000,24
404605,12947361,951127,33370374.000000000,24,768.000000000,45803,2340905.000000000,0,0.000000000,24
404605,12947362,951127,33370374.000000000,24,768.000000000,45803,2340905.000000000,0,0.000000000,24
404605,12947363,951127,33370374.000000000,24,768.000000000,45803,2340905.000000000,0,0.000000000,24
404605,12947364,951127,33370374.000000000,24,768.000000000,45803,2340905.000000000,0,0.000000000,24
404605,12947365,951127,33370374.000000000,24,768.000000000,45803,2340905.000000000,0,0.000000000,24
404605,12947366,951127,33370374.000000000,24,768.000000000,45803,2340905.000000000,0,0.000000000,24
404605,12947367,951127,33370374.000000000,24,768.000000000,45803,2340905.000000000,0,0.000000000,24
404605,12947368,951127,33370374.000000000,24,768.000000000,45803,2340905.000000000,0,0.000000000,24
404605,12947369,951127,33370374.000000000,24,768.000000000,45803,2340905.000000000,0,0.000000000,24
404605,12947370,951127,33370374.000000000,24,768.000000000,45803,2340905.000000000,0,0.000000000,24
404605,12947371,951127,33370374.000000000,24,768.000000000,45803,2340905.000000000,0,0.000000000,24
404605,12947372,951127,33370374.000000000,24,768.000000000,45803,2340905.000000000,0,0.000000000,24
404605,12947373,951127,33370374.000000000,24,768.000000000,45803,2340905.000000000,0,0.000000000,24
404605,12947374,951127,33370374.000000000,24,768.000000000,45803,2340905.000000000,0,0.000000000,24
