epoch,slot,active_count,active_eth,entry_queue_count,entry_queue_eth,exit_queue_count,exit_queue_eth,el_backlog_events,el_backlog_eth,entry_total_estimated
403670,12917457,949613,33184313.000000000,1,1056.000000000,50686,2520491.000000000,0,0.000000000,1
403670,12917458,949612,33184281.000000000,1,1056.000000000,50687,2520523.000000000,0,0.000000000,1
403670,12917459,949612,33184281.000000000,1,1056.000000000,50687,2520523.000000000,0,0.000000000,1
403670,12917460,949611,33184249.000000000,1,1056.000000000,50688,2520555.000000000,0,0.000000000,1
403670,12917461,949611,33184249.000000000,1,1056.000000000,50688,2520555.000000000,0,0.000000000,1
403670,12917462,949610,33184217.000000000,1,1056.000000000,50689,2520587.000000000,0,0.000000000,1
403670,12917463,949610,33184217.000000000,1,1056.000000000,50689,2520587.000000000,0,0.000000000,1
403670,12917464,949609,33184185.000000000,1,1056.000000000,50690,2520619.000000000,0,0.000000000,1
403670,12917465,949609,33184185.000000000,1,1056.000000000,50690,2520619.000000000,0,0.000000000,1
403670,12917466,949608,33184153.000000000,1,1056.000000000,50691,2520651.000000000,0,0.000000000,1
403670,12917467,949608,33184153.000000000,1,1056.000000000,50691,2520651.000000000,0,0.000000000,1
403670,12917468,949607,33184121.000000000,1,1056.000000000,50692,2520683.000000000,0,0.000000000,1
403670,12917469,949607,33184121.000000000,1,1056.000000000,50692,2520683.000000000,0,0.000000000,1
403670,12917470,949606,33184089.000000000,1,1056.000000000,50693,2520715.000000000,0,0.000000000,1
403670,12917471,949606,33184089.000000000,1,1056.000000000,50693,2520715.000000000,0,0.000000000,1
403671,12917472,949605,33184058.000000000,1,1056.000000000,50686,2520491.000000000,0,0.000000000,1
403671,12917473,949605,33184058.000000000,1,1056.000000000,50686,2520491.000000000,0,0.000000000,1
403671,12917474,949605,33184058.000000000,1,1056.000000000,50686,2520491.000000000,0,0.000000000,1
403671,12917475,949604,33184026.000000000,1,1056.000000000,50687,2520523.000000000,0,0.000000000,1
403671,12917476,949604,33184026.000000000,1,1056.000000000,50687,2520523.000000000,0,0.000000000,1
403671,12917477,949604,33184026.000000000,1,1056.000000000,50687,2520523.000000000,0,0.000000000,1
403671,12917478,949604,33184026.000000000,1,1056.000000000,50687,2520523.000000000,0,0.000000000,1
403671,12917479,949604,33184026.000000000,1,1056.000000000,50687,2520523.000000000,0,0.000000000,1
403671,12917480,949604,33184026.000000000,1,1056.000000000,50687,2520523.000000000,0,0.000000000,1
403671,12917481,949604,33184026.000000000,1,1056.000000000,50687,2520523.000000000,0,0.000000000,1
403671,12917482,949604,33184026.000000000,1,1056.000000000,50687,2520523.000000000,0,0.000000000,1
403671,12917483,949604,33184026.000000000,1,1056.000000000,50687,2520523.000000000,0,0.000000000,1
403671,12917484,949603,33183994.000000000,1,1056.000000000,50688,2520555.000000000,0,0.000000000,1
403671,12917485,949603,33183994.000000000,1,1056.000000000,50688,2520555.000000000,0,0.000000000,1
403671,12917486,949603,33183994.000000000,1,1056.000000000,50688,2520555.000000000,0,0.000000000,1
403671,12917487,949603,33183994.000000000,1,1056.000000000,50688,2520555.000000000,0,0.000000000,1
403671,12917488,949602,33183962.000000000,1,1056.000000000,50689,2520587.000000000,0,0.000000000,1
403671,12917489,949602,33183962.000000000,1,1056.000000000,50689,2520587.000000000,0,0.000000000,1
403671,12917490,949602,33183962.000000000,1,1056.000000000,50689,2520587.000000000,0,0.000000000,1
403671,12917491,949601,33183930.000000000,1,1056.000000000,50690,2520619.000000000,0,0.000000000,1
403671,12917492,949601,33183930.000000000,1,1056.000000000,50690,2520619.000000000,0,0.000000000,1
403671,12917493,949601,33183930.000000000,1,1056.000000000,50690,2520619.000000000,0,0.000000000,1
403671,12917494,949600,33183898.000000000,1,1056.000000000,50691,2520651.000000000,0,0.000000000,1
403671,12917495,949600,33183898.000000000,1,1056.000000000,50691,2520651.000000000,0,0.000000000,1
403671,12917496,949600,33183898.000000000,1,1056.000000000,50691,2520651.000000000,0,0.000000000,1
403671,12917497,949599,33183866.000000000,1,1056.000000000,50692,2520683.000000000,0,0.000000000,1
