epoch,slot,active_count,active_eth,entry_count,entry_eth,exit_count,exit_eth,beacon_deposit_count,eth1_block_hash,eth1_block_number,eth1_block_timestamp
422349,13515170,976300,36219366.000000000,45,1536.000000000,460,14720.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
422349,13515171,976300,36219366.000000000,45,1536.000000000,460,14720.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
422349,13515172,976300,36219366.000000000,45,1536.000000000,460,14720.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
422349,13515173,976300,36219366.000000000,45,1536.000000000,460,14720.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
422349,13515174,976300,36219366.000000000,45,1536.000000000,460,14720.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
422349,13515175,976300,36219366.000000000,45,1536.000000000,460,14720.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
422349,13515176,976300,36219366.000000000,45,1536.000000000,460,14720.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
422349,13515177,976300,36219366.000000000,45,1536.000000000,460,14720.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
422349,13515178,976300,36219366.000000000,45,1536.000000000,460,14720.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
422349,13515179,976300,36219366.000000000,45,1536.000000000,460,14720.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
