epoch,slot,active_count,active_eth,entry_queue_count,entry_queue_eth,exit_queue_count,exit_queue_eth,el_backlog_events,el_backlog_eth,entry_total_estimated
406247,12999922,955280,33559196.000000000,48,1536.000000000,43993,2148413.000000000,0,0.000000000,48
406247,12999923,955280,33559196.000000000,48,1536.000000000,43993,2148413.000000000,0,0.000000000,48
406247,12999924,955280,33559196.000000000,48,1536.000000000,43993,2148413.000000000,0,0.000000000,48
406247,12999925,955280,33559196.000000000,48,1536.000000000,43993,2148413.000000000,0,0.000000000,48
406247,12999926,955280,33559196.000000000,48,1536.000000000,43993,2148413.000000000,0,0.000000000,48
406247,12999927,955280,33559196.000000000,48,1536.000000000,43993,2148413.000000000,0,0.000000000,48
406247,12999928,955280,33559196.000000000,48,1536.000000000,43993,2148413.000000000,0,0.000000000,48
406247,12999929,955280,33559196.000000000,48,1536.000000000,43993,2148413.000000000,0,0.000000000,48
406247,12999930,955280,33559196.000000000,48,1536.000000000,43993,2148413.000000000,0,0.000000000,48
406247,12999931,955280,33559196.000000000,48,1536.000000000,43993,2148413.000000000,0,0.000000000,48
406247,12999932,955280,33559196.000000000,48,1536.000000000,43993,2148413.000000000,0,0.000000000,48
406247,12999933,955280,33559196.000000000,48,1536.000000000,43993,2148413.000000000,0,0.000000000,48
406247,12999934,955280,33559196.000000000,48,1536.000000000,43993,2148413.000000000,0,0.000000000,48
406247,12999935,955280,33559196.000000000,48,1536.000000000,43993,2148413.000000000,0,0.000000000,48
406248,12999936,955288,33559453.000000000,48,1536.000000000,43993,2148413.000000000,0,0.000000000,48
406248,12999937,955288,33559453.000000000,48,1536.000000000,43993,2148413.000000000,0,0.000000000,48
406248,12999938,955288,33559453.000000000,48,1536.000000000,43993,2148413.000000000,0,0.000000000,48
406248,12999939,955288,33559453.000000000,48,1536.000000000,43993,2148413.000000000,0,0.000000000,48
406248,12999940,955288,33559453.000000000,48,1536.000000000,43993,2148413.000000000,0,0.000000000,48
406248,12999941,955288,33559453.000000000,48,1536.000000000,43993,2148413.000000000,0,0.000000000,48
406248,12999942,955288,33559453.000000000,48,1536.000000000,43993,2148413.000000000,0,0.000000000,48
406248,12999943,955288,33559453.000000000,48,1536.000000000,43993,2148413.000000000,0,0.000000000,48
406248,12999944,955288,33559453.000000000,48,1536.000000000,43993,2148413.000000000,0,0.000000000,48
406248,12999945,955288,33559453.000000000,48,1536.000000000,43993,2148413.000000000,0,0.000000000,48
406248,12999946,955288,33559453.000000000,48,1536.000000000,43993,2148413.000000000,0,0.000000000,48
406248,12999947,955288,33559453.000000000,48,1536.000000000,43993,2148413.000000000,0,0.000000000,48
406248,12999948,955288,33559453.000000000,48,1536.000000000,43993,2148413.000000000,0,0.000000000,48
406248,12999949,955288,33559453.000000000,48,1536.000000000,43993,2148413.000000000,0,0.000000000,48
406248,12999950,955288,33559453.000000000,48,1536.000000000,43993,2148413.000000000,0,0.000000000,48
406248,12999951,955288,33559453.000000000,48,1536.000000000,43993,2148413.000000000,0,0.000000000,48
406248,12999952,955288,33559453.000000000,48,1536.000000000,43993,2148413.000000000,0,0.000000000,48
406248,12999953,955288,33559453.000000000,48,1536.000000000,43993,2148413.000000000,0,0.000000000,48
406248,12999954,955288,33559453.000000000,48,1536.000000000,43993,2148413.000000000,0,0.000000000,48
406248,12999955,955288,33559453.000000000,48,1536.000000000,43993,2148413.000000000,0,0.000000000,48
406248,12999956,955288,33559453.000000000,48,1536.000000000,43993,2148413.000000000,0,0.000000000,48
406248,12999957,955288,33559453.000000000,48,1536.000000000,43993,2148413.000000000,0,0.000000000,48
406248,12999958,955288,33559453.000000000,48,1536.000000000,43993,2148413.000000000,0,0.000000000,48
406248,12999959,955288,33559453.000000000,48,1536.000000000,43993,2148413.000000000,0,0.000000000,48
406248,12999960,955288,33559453.000000000,48,1536.000000000,43993,2148413.000000000,0,0.000000000,48
406248,12999961,955288,33559453.000000000,48,1536.000000000,43993,2148413.000000000,0,0.000000000,48
406248,12999962,955288,33559453.000000000,48,1536.000000000,43993,2148413.000000000,0,0.000000000,48
