epoch,slot,active_count,active_eth,entry_count,entry_eth,exit_count,exit_eth,beacon_deposit_count,eth1_block_hash,eth1_block_number,eth1_block_timestamp,el_deposit_count_at_eth1_block,el_total_deposited_eth_at_eth1_block,el_backlog_events,el_backlog_eth
419902,13436893,975331,35853753.000000000,48,1536.000000000,0,0.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419902,13436894,975331,35853753.000000000,48,1536.000000000,0,0.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419902,13436895,975331,35853753.000000000,48,1536.000000000,0,0.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419903,13436896,975339,35854010.000000000,48,1536.000000000,0,0.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419903,13436897,975339,35854010.000000000,48,1536.000000000,0,0.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419903,13436898,975339,35854010.000000000,48,1536.000000000,0,0.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419903,13436899,975339,35854010.000000000,48,1536.000000000,0,0.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419903,13436900,975339,35854010.000000000,48,1536.000000000,0,0.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419903,13436901,975339,35854010.000000000,48,1536.000000000,0,0.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419903,13436902,975339,35854010.000000000,48,1536.000000000,0,0.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419903,13436903,975339,35854010.000000000,48,1536.000000000,0,0.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419903,13436904,975339,35854010.000000000,48,1536.000000000,0,0.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419903,13436905,975339,35854010.000000000,48,1536.000000000,0,0.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419903,13436906,975339,35854010.000000000,48,1536.000000000,0,0.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419903,13436907,975339,35854010.000000000,48,1536.000000000,0,0.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419903,13436908,975339,35854010.000000000,48,1536.000000000,0,0.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419903,13436909,975339,35854010.000000000,48,1536.000000000,0,0.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419903,13436910,975339,35854010.000000000,48,1536.000000000,0,0.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419903,13436911,975339,35854010.000000000,48,1536.000000000,0,0.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419903,13436912,975339,35854010.000000000,48,1536.000000000,0,0.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419903,13436913,975339,35854010.000000000,48,1536.000000000,0,0.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419903,13436914,975339,35854010.000000000,48,1536.000000000,0,0.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419903,13436915,975339,35854010.000000000,48,1536.000000000,0,0.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419903,13436916,975339,35854010.000000000,48,1536.000000000,0,0.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419903,13436917,975339,35854010.000000000,48,1536.000000000,0,0.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419903,13436918,975339,35854010.000000000,48,1536.000000000,0,0.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419903,13436919,975339,35854010.000000000,48,1536.000000000,0,0.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419903,13436920,975339,35854010.000000000,48,1536.000000000,0,0.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419903,13436921,975339,35854010.000000000,48,1536.000000000,0,0.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419903,13436922,975339,35854010.000000000,48,1536.000000000,0,0.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419903,13436923,975339,35854010.000000000,48,1536.000000000,0,0.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
