epoch,slot,active_count,active_eth,entry_queue_count,entry_queue_eth,exit_queue_count,exit_queue_eth,el_backlog_events,el_backlog_eth,entry_total_estimated
403653,12916925,949738,33183996.000000000,1,832.000000000,50801,2524164.000000000,0,0.000000000,1
403653,12916926,949737,33183964.000000000,1,832.000000000,50802,2524196.000000000,0,0.000000000,1
403653,12916927,949737,33183964.000000000,1,832.000000000,50802,2524196.000000000,0,0.000000000,1
403654,12916928,949737,33184028.000000000,1,832.000000000,50793,2523908.000000000,0,0.000000000,1
403654,12916929,949737,33184028.000000000,1,832.000000000,50793,2523908.000000000,0,0.000000000,1
403654,12916930,949737,33184028.000000000,1,832.000000000,50793,2523908.000000000,0,0.000000000,1
403654,12916931,949737,33184028.000000000,1,832.000000000,50793,2523908.000000000,0,0.000000000,1
403654,12916932,949736,33183996.000000000,1,832.000000000,50794,2523940.000000000,0,0.000000000,1
403654,12916933,949736,33183996.000000000,1,832.000000000,50794,2523940.000000000,0,0.000000000,1
403654,12916934,949736,33183996.000000000,1,832.000000000,50794,2523940.000000000,0,0.000000000,1
403654,12916935,949736,33183996.000000000,1,832.000000000,50794,2523940.000000000,0,0.000000000,1
403654,12916936,949735,33183964.000000000,1,832.000000000,50795,2523972.000000000,0,0.000000000,1
403654,12916937,949735,33183964.000000000,1,832.000000000,50795,2523972.000000000,0,0.000000000,1
403654,12916938,949735,33183964.000000000,1,832.000000000,50795,2523972.000000000,0,0.000000000,1
403654,12916939,949735,33183964.000000000,1,832.000000000,50795,2523972.000000000,0,0.000000000,1
403654,12916940,949735,33183964.000000000,1,832.000000000,50795,2523972.000000000,0,0.000000000,1
403654,12916941,949735,33183964.000000000,1,832.000000000,50795,2523972.000000000,0,0.000000000,1
403654,12916942,949734,33183932.000000000,1,832.000000000,50796,2524004.000000000,0,0.000000000,1
403654,12916943,949734,33183932.000000000,1,832.000000000,50796,2524004.000000000,0,0.000000000,1
403654,12916944,949734,33183932.000000000,1,832.000000000,50796,2524004.000000000,0,0.000000000,1
403654,12916945,949734,33183932.000000000,1,832.000000000,50796,2524004.000000000,0,0.000000000,1
403654,12916946,949734,33183932.000000000,1,832.000000000,50796,2524004.000000000,0,0.000000000,1
403654,12916947,949734,33183932.000000000,1,832.000000000,50796,2524004.000000000,0,0.000000000,1
403654,12916948,949734,33183932.000000000,1,832.000000000,50796,2524004.000000000,0,0.000000000,1
403654,12916949,949733,33183900.000000000,1,832.000000000,50797,2524036.000000000,0,0.000000000,1
403654,12916950,949733,33183900.000000000,1,832.000000000,50797,2524036.000000000,0,0.000000000,1
403654,12916951,949732,33183868.000000000,1,832.000000000,50798,2524068.000000000,0,0.000000000,1
403654,12916952,949732,33183868.000000000,1,832.000000000,50798,2524068.000000000,0,0.000000000,1
403654,12916953,949731,33183836.000000000,1,832.000000000,50799,2524100.000000000,0,0.000000000,1
403654,12916954,949731,33183836.000000000,1,832.000000000,50799,2524100.000000000,0,0.000000000,1
403654,12916955,949731,33183836.000000000,1,832.000000000,50799,2524100.000000000,0,0.000000000,1
403654,12916956,949731,33183836.000000000,1,832.000000000,50799,2524100.000000000,0,0.000000000,1
403654,12916957,949731,33183836.000000000,1,832.000000000,50799,2524100.000000000,0,0.000000000,1
403654,12916958,949730,33183804.000000000,1,832.000000000,50800,2524132.000000000,0,0.000000000,1
403654,12916959,949730,33183804.000000000,1,832.000000000,50800,2524132.000000000,0,0.000000000,1
403655,12916960,949730,33184141.000000000,2,1888.000000000,50787,2523717.000000000,0,0.000000000,2
403655,12916961,949729,33184109.000000000,2,1888.000000000,50788,2523749.000000000,0,0.000000000,2
403655,12916962,949729,33184109.000000000,2,1888.000000000,50788,2523749.000000000,0,0.000000000,2
403655,12916963,949729,33184109.000000000,2,1888.000000000,50788,2523749.000000000,0,0.000000000,2
403655,12916964,949729,33184109.000000000,2,1888.000000000,50788,2523749.000000000,0,0.000000000,2
403655,12916965,949729,33184109.000000000,2,1888.000000000,50788,2523749.000000000,0,0.000000000,2
