epoch,slot,active_count,active_eth,entry_count,entry_eth,exit_count,exit_eth,beacon_deposit_count,eth1_block_hash,eth1_block_number,eth1_block_timestamp
419473,13423158,973111,35758601.000000000,1,1888.000000000,6,192.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419473,13423159,973111,35758601.000000000,1,1888.000000000,6,192.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419473,13423160,973111,35758601.000000000,1,1888.000000000,6,192.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419473,13423161,973111,35758601.000000000,1,1888.000000000,6,192.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419473,13423162,973111,35758601.000000000,1,1888.000000000,6,192.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419473,13423163,973111,35758601.000000000,1,1888.000000000,6,192.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419473,13423164,973111,35758601.000000000,1,1888.000000000,6,192.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419473,13423165,973111,35758601.000000000,1,1888.000000000,6,192.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419473,13423166,973111,35758601.000000000,1,1888.000000000,6,192.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419473,13423167,973111,35758601.000000000,1,1888.000000000,6,192.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419474,13423168,973111,35758605.000000000,1,1888.000000000,6,192.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419474,13423169,973111,35758605.000000000,1,1888.000000000,6,192.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419474,13423170,973111,35758605.000000000,1,1888.000000000,6,192.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419474,13423171,973111,35758605.000000000,1,1888.000000000,6,192.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419474,13423172,973111,35758605.000000000,1,1888.000000000,6,192.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419474,13423173,973111,35758605.000000000,1,1888.000000000,6,192.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419474,13423174,973111,35758605.000000000,1,1888.000000000,6,192.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419474,13423175,973111,35758605.000000000,1,1888.000000000,6,192.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419474,13423176,973111,35758605.000000000,1,1888.000000000,6,192.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419474,13423177,973110,35758573.000000000,1,1888.000000000,7,224.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419474,13423178,973110,35758573.000000000,1,1888.000000000,7,224.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419474,13423179,973110,35758573.000000000,1,1888.000000000,7,224.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419474,13423180,973110,35758573.000000000,1,1888.000000000,7,224.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419474,13423181,973110,35758573.000000000,1,1888.000000000,7,224.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419474,13423182,973110,35758573.000000000,1,1888.000000000,7,224.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419474,13423183,973110,35758573.000000000,1,1888.000000000,7,224.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419474,13423184,973110,35758573.000000000,1,1888.000000000,7,224.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419474,13423185,973110,35758573.000000000,1,1888.000000000,7,224.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419474,13423186,973110,35758573.000000000,1,1888.000000000,7,224.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419474,13423187,973110,35758573.000000000,1,1888.000000000,7,224.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419474,13423188,973110,35758573.000000000,1,1888.000000000,7,224.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419474,13423189,973110,35758573.000000000,1,1888.000000000,7,224.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419474,13423190,973110,35758573.000000000,1,1888.000000000,7,224.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419474,13423191,973110,35758573.000000000,1,1888.000000000,7,224.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419474,13423192,973110,35758573.000000000,1,1888.000000000,7,224.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419474,13423193,973110,35758573.000000000,1,1888.000000000,7,224.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419474,13423194,973110,35758573.000000000,1,1888.000000000,7,224.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419474,13423195,973110,35758573.000000000,1,1888.000000000,7,224.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419474,13423196,973110,35758573.000000000,1,1888.000000000,7,224.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419474,13423197,973110,35758573.000000000,1,1888.000000000,7,224.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419474,13423198,973110,35758573.000000000,1,1888.000000000,7,224.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419474,13423199,973110,35758573.000000000,1,1888.000000000,7,224.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419475,13423200,973110,35758573.000000000,1,1888.000000000,7,224.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419475,13423201,973110,35758573.000000000,1,1888.000000000,7,224.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419475,13423202,973110,35758573.000000000,1,1888.000000000,7,224.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419475,13423203,973110,35758573.000000000,1,1888.000000000,7,224.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419475,13423204,973110,35758573.000000000,1,1888.000000000,7,224.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419475,13423205,973110,35758573.000000000,1,1888.000000000,7,224.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419475,13423206,973110,35758573.000000000,1,1888.000000000,7,224.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419475,13423207,973110,35758573.000000000,1,1888.000000000,7,224.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419475,13423208,973110,35758573.000000000,1,1888.000000000,7,224.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419475,13423209,973110,35758573.000000000,1,1888.000000000,7,224.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419475,13423210,973110,35758573.000000000,1,1888.000000000,7,224.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419475,13423211,973109,35758541.000000000,1,1888.000000000,8,256.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419475,13423212,973109,35758541.000000000,1,1888.000000000,8,256.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419475,13423213,973109,35758541.000000000,1,1888.000000000,8,256.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419475,13423214,973109,35758541.000000000,1,1888.000000000,8,256.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419475,13423215,973108,35758509.000000000,1,1888.000000000,9,288.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419475,13423216,973107,35758477.000000000,1,1888.000000000,10,320.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419475,13423217,973107,35758477.000000000,1,1888.000000000,10,320.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419475,13423218,973107,35758477.000000000,1,1888.000000000,10,320.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419475,13423219,973107,35758477.000000000,1,1888.000000000,10,320.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419475,13423220,973106,35758445.000000000,1,1888.000000000,11,352.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419475,13423221,973106,35758445.000000000,1,1888.000000000,11,352.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419475,13423222,973106,35758445.000000000,1,1888.000000000,11,352.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419475,13423223,973105,35758413.000000000,1,1888.000000000,12,384.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419475,13423224,973104,35758381.000000000,1,1888.000000000,13,416.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419475,13423225,973104,35758381.000000000,1,1888.000000000,13,416.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419475,13423226,973104,35758381.000000000,1,1888.000000000,13,416.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419475,13423227,973104,35758381.000000000,1,1888.000000000,13,416.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419475,13423228,973104,35758381.000000000,1,1888.000000000,13,416.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419475,13423229,973104,35758381.000000000,1,1888.000000000,13,416.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419475,13423230,973103,35758349.000000000,1,1888.000000000,14,448.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419475,13423231,973103,35758349.000000000,1,1888.000000000,14,448.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419476,13423232,973103,35758349.000000000,1,1888.000000000,14,448.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419476,13423233,973103,35758349.000000000,1,1888.000000000,14,448.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419476,13423234,973102,35758317.000000000,1,1888.000000000,15,480.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419476,13423235,973102,35758317.000000000,1,1888.000000000,15,480.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419476,13423236,973102,35758317.000000000,1,1888.000000000,15,480.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419476,13423237,973102,35758317.000000000,1,1888.000000000,15,480.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419476,13423238,973102,35758317.000000000,1,1888.000000000,15,480.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419476,13423239,973102,35758317.000000000,1,1888.000000000,15,480.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419476,13423240,973102,35758317.000000000,1,1888.000000000,15,480.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419476,13423241,973102,35758317.000000000,1,1888.000000000,15,480.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419476,13423242,973102,35758317.000000000,1,1888.000000000,15,480.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419476,13423243,973102,35758317.000000000,1,1888.000000000,15,480.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419476,13423244,973102,35758317.000000000,1,1888.000000000,15,480.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419476,13423245,973102,35758317.000000000,1,1888.000000000,15,480.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419476,13423246,973102,35758317.000000000,1,1888.000000000,15,480.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419476,13423247,973102,35758317.000000000,1,1888.000000000,15,480.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419476,13423248,973102,35758317.000000000,1,1888.000000000,15,480.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419476,13423249,973100,35758253.000000000,1,1888.000000000,17,544.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419476,13423250,973100,35758253.000000000,1,1888.000000000,17,544.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419476,13423251,973100,35758253.000000000,1,1888.000000000,17,544.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419476,13423252,973100,35758253.000000000,1,1888.000000000,17,544.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419476,13423253,973100,35758253.000000000,1,1888.000000000,17,544.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419476,13423254,973100,35758253.000000000,1,1888.000000000,17,544.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419476,13423255,973100,35758253.000000000,1,1888.000000000,17,544.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419476,13423256,973100,35758253.000000000,1,1888.000000000,17,544.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419476,13423257,973100,35758253.000000000,1,1888.000000000,17,544.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419476,13423258,973100,35758253.000000000,1,1888.000000000,17,544.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419476,13423259,973100,35758253.000000000,1,1888.000000000,17,544.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419476,13423260,973100,35758253.000000000,1,1888.000000000,17,544.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419476,13423261,973100,35758253.000000000,1,1888.000000000,17,544.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419476,13423262,973100,35758253.000000000,1,1888.000000000,17,544.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419476,13423263,973100,35758253.000000000,1,1888.000000000,17,544.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419477,13423264,973100,35758255.000000000,1,1888.000000000,16,512.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419477,13423265,973100,35758255.000000000,1,1888.000000000,16,512.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419477,13423266,973100,35758255.000000000,1,1888.000000000,16,512.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419477,13423267,973100,35758255.000000000,1,1888.000000000,16,512.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419477,13423268,973100,35758255.000000000,1,1888.000000000,16,512.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419477,13423269,973100,35758255.000000000,1,1888.000000000,16,512.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419477,13423270,973100,35758255.000000000,1,1888.000000000,16,512.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419477,13423271,973100,35758255.000000000,1,1888.000000000,16,512.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419477,13423272,973100,35758255.000000000,1,1888.000000000,16,512.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419477,13423273,973100,35758255.000000000,1,1888.000000000,16,512.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419477,13423274,973100,35758255.000000000,1,1888.000000000,16,512.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
419477,13423275,973100,35758255.000000000,1,1888.000000000,16,512.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783
