epoch,slot,active_count,active_eth,entry_queue_count,entry_queue_eth,exit_queue_count,exit_queue_eth,el_backlog_events,el_backlog_eth,entry_total_estimated
405178,12965719,951477,33404949.000000000,30,2268.000000000,44579,2302882.000000000,0,0.000000000,30
405178,12965720,951477,33404949.000000000,30,2268.000000000,0,0.000000000,0,0.000000000,30
405178,12965721,951477,33404949.000000000,30,2268.000000000,44579,2302882.000000000,0,0.000000000,30
405178,12965722,951477,33404949.000000000,30,2268.000000000,44579,2302882.000000000,0,0.000000000,30
405178,12965723,951477,33404949.000000000,30,2268.000000000,44579,2302882.000000000,0,0.000000000,30
405178,12965724,951477,33404949.000000000,30,2268.000000000,44579,2302882.000000000,0,0.000000000,30
405178,12965725,951477,33404949.000000000,30,2268.000000000,44579,2302882.000000000,0,0.000000000,30
405178,12965726,951477,33404949.000000000,30,2268.000000000,44579,2302882.000000000,0,0.000000000,30
405178,12965727,951477,33404949.000000000,30,2268.000000000,44579,2302882.000000000,0,0.000000000,30
405179,12965728,951477,33404949.000000000,38,2524.000000000,44569,2302562.000000000,0,0.000000000,38
405179,12965729,951477,33404949.000000000,38,2524.000000000,44569,2302562.000000000,0,0.000000000,38
405179,12965730,951477,33404949.000000000,38,2524.000000000,44569,2302562.000000000,0,0.000000000,38
405179,12965731,951477,33404949.000000000,38,2524.000000000,44569,2302562.000000000,0,0.000000000,38
405179,12965732,951477,33404949.000000000,38,2524.000000000,44569,2302562.000000000,0,0.000000000,38
405179,12965733,951477,33404949.000000000,38,2524.000000000,44569,2302562.000000000,0,0.000000000,38
405179,12965734,951477,33404949.000000000,38,2524.000000000,44569,2302562.000000000,0,0.000000000,38
405179,12965735,951477,33404949.000000000,38,2524.000000000,44569,2302562.000000000,0,0.000000000,38
405179,12965736,951477,33404949.000000000,38,2524.000000000,44569,2302562.000000000,0,0.000000000,38
405179,12965737,951477,33404949.000000000,38,2524.000000000,44569,2302562.000000000,0,0.000000000,38
405179,12965738,951477,33404949.000000000,38,2524.000000000,44569,2302562.000000000,0,0.000000000,38
405179,12965739,951477,33404949.000000000,38,2524.000000000,44569,2302562.000000000,0,0.000000000,38
405179,12965740,951476,33404917.000000000,38,2524.000000000,44570,2302594.000000000,0,0.000000000,38
405179,12965741,951476,33404917.000000000,38,2524.000000000,44570,2302594.000000000,0,0.000000000,38
405179,12965742,951476,33404917.000000000,38,2524.000000000,44570,2302594.000000000,0,0.000000000,38
405179,12965743,951476,33404917.000000000,38,2524.000000000,44570,2302594.000000000,0,0.000000000,38
405179,12965744,951476,33404917.000000000,38,2524.000000000,44570,2302594.000000000,0,0.000000000,38
405179,12965745,951476,33404917.000000000,38,2524.000000000,44570,2302594.000000000,0,0.000000000,38
405179,12965746,951476,33404917.000000000,38,2524.000000000,44570,2302594.000000000,0,0.000000000,38
405179,12965747,951476,33404917.000000000,38,2524.000000000,44570,2302594.000000000,0,0.000000000,38
405179,12965748,951476,33404917.000000000,38,2524.000000000,44570,2302594.000000000,0,0.000000000,38
405179,12965749,951476,33404917.000000000,38,2524.000000000,44570,2302594.000000000,0,0.000000000,38
405179,12965750,951476,33404917.000000000,38,2524.000000000,44570,2302594.000000000,0,0.000000000,38
405179,12965751,951476,33404917.000000000,38,2524.000000000,44570,2302594.000000000,0,0.000000000,38
405179,12965752,951476,33404917.000000000,38,2524.000000000,44570,2302594.000000000,0,0.000000000,38
405179,12965753,951476,33404917.000000000,38,2524.000000000,44570,2302594.000000000,0,0.000000000,38
405179,12965754,951476,33404917.000000000,38,2524.000000000,44570,2302594.000000000,0,0.000000000,38
405179,12965755,951476,33404917.000000000,38,2524.000000000,44570,2302594.000000000,0,0.000000000,38
405179,12965756,951476,33404917.000000000,38,2524.000000000,44570,2302594.000000000,0,0.000000000,38
405179,12965757,951476,33404917.000000000,38,2524.000000000,44570,2302594.000000000,0,0.000000000,38
405179,12965758,951476,33404917.000000000,38,2524.000000000,44570,2302594.000000000,0,0.000000000,38
405179,12965759,951476,33404917.000000000,38,2524.000000000,44570,2302594.000000000,0,0.000000000,38
