epoch,slot,active_count,active_eth,entry_count,entry_eth,exit_count,exit_eth,beacon_deposit_count,eth1_block_hash,eth1_block_number,eth1_block_timestamp,el_deposit_count_at_eth1_block,el_total_deposited_eth_at_eth1_block,el_backlog_events,el_backlog_eth
419887,13436406,975218,35849866.000000000,48,1536.000000000,6,192.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419887,13436407,975218,35849866.000000000,48,1536.000000000,6,192.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419887,13436408,975218,35849866.000000000,48,1536.000000000,6,192.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419887,13436409,975218,35849866.000000000,48,1536.000000000,6,192.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419887,13436410,975218,35849866.000000000,48,1536.000000000,6,192.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419887,13436411,975218,35849866.000000000,48,1536.000000000,6,192.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419887,13436412,975218,35849866.000000000,48,1536.000000000,6,192.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419887,13436413,975218,35849866.000000000,48,1536.000000000,6,192.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419887,13436414,975218,35849866.000000000,48,1536.000000000,6,192.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419887,13436415,975218,35849866.000000000,48,1536.000000000,6,192.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419888,13436416,975226,35850123.000000000,48,1536.000000000,6,192.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419888,13436417,975226,35850123.000000000,48,1536.000000000,6,192.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419888,13436418,975226,35850123.000000000,48,1536.000000000,6,192.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419888,13436419,975226,35850123.000000000,48,1536.000000000,6,192.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419888,13436420,975226,35850123.000000000,48,1536.000000000,6,192.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419888,13436421,975226,35850123.000000000,48,1536.000000000,6,192.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419888,13436422,975226,35850123.000000000,48,1536.000000000,6,192.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419888,13436423,975226,35850123.000000000,48,1536.000000000,6,192.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419888,13436424,975226,35850123.000000000,48,1536.000000000,6,192.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419888,13436425,975226,35850123.000000000,48,1536.000000000,6,192.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419888,13436426,975226,35850123.000000000,48,1536.000000000,6,192.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419888,13436427,975226,35850123.000000000,48,1536.000000000,6,192.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419888,13436428,975226,35850123.000000000,48,1536.000000000,6,192.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419888,13436429,975226,35850123.000000000,48,1536.000000000,6,192.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419888,13436430,975226,35850123.000000000,48,1536.000000000,6,192.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419888,13436431,975226,35850123.000000000,48,1536.000000000,6,192.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419888,13436432,975226,35850123.000000000,48,1536.000000000,6,192.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419888,13436433,975226,35850123.000000000,48,1536.000000000,6,192.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419888,13436434,975226,35850123.000000000,48,1536.000000000,6,192.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
