epoch,slot,active_count,active_eth,entry_queue_count,entry_queue_eth,exit_queue_count,exit_queue_eth,el_backlog_events,el_backlog_eth,entry_total_estimated
405584,12978702,953126,33444199.000000000,0,0.000000000,42468,2265235.000000000,0,0.000000000,0
405584,12978703,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0
405584,12978704,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0
405584,12978705,953126,33444199.000000000,0,0.000000000,42468,2265235.000000000,0,0.000000000,0
405584,12978706,953126,33444199.000000000,0,0.000000000,42468,2265235.000000000,0,0.000000000,0
405584,12978707,953126,33444199.000000000,0,0.000000000,42468,2265235.000000000,0,0.000000000,0
405584,12978708,953126,33444199.000000000,0,0.000000000,42468,2265235.000000000,0,0.000000000,0
405584,12978709,953126,33444199.000000000,0,0.000000000,42468,2265235.000000000,0,0.000000000,0
405584,12978710,953126,33444199.000000000,0,0.000000000,42468,2265235.000000000,0,0.000000000,0
405584,12978711,953126,33444199.000000000,0,0.000000000,42468,2265235.000000000,0,0.000000000,0
405584,12978712,953126,33444199.000000000,0,0.000000000,42468,2265235.000000000,0,0.000000000,0
405584,12978713,953126,33444199.000000000,0,0.000000000,42468,2265235.000000000,0,0.000000000,0
405584,12978714,953126,33444199.000000000,0,0.000000000,42468,2265235.000000000,0,0.000000000,0
405584,12978715,953126,33444199.000000000,0,0.000000000,42468,2265235.000000000,0,0.000000000,0
405584,12978716,953126,33444199.000000000,0,0.000000000,42468,2265235.000000000,0,0.000000000,0
405584,12978717,953126,33444199.000000000,0,0.000000000,42468,2265235.000000000,0,0.000000000,0
405584,12978718,953126,33444199.000000000,0,0.000000000,42468,2265235.000000000,0,0.000000000,0
405584,12978719,953126,33444199.000000000,0,0.000000000,42468,2265235.000000000,0,0.000000000,0
405585,12978720,953126,33444201.000000000,6,1760.000000000,42468,2265239.000000000,0,0.000000000,6
405585,12978721,953126,33444201.000000000,6,1760.000000000,42468,2265239.000000000,0,0.000000000,6
405585,12978722,953126,33444201.000000000,6,1760.000000000,42468,2265239.000000000,0,0.000000000,6
405585,12978723,953126,33444201.000000000,6,1760.000000000,42468,2265239.000000000,0,0.000000000,6
405585,12978724,953126,33444201.000000000,6,1760.000000000,42468,2265239.000000000,0,0.000000000,6
405585,12978725,953126,33444201.000000000,6,1760.000000000,42468,2265239.000000000,0,0.000000000,6
405585,12978726,953126,33444201.000000000,6,1760.000000000,42468,2265239.000000000,0,0.000000000,6
405585,12978727,953126,33444201.000000000,6,1760.000000000,42468,2265239.000000000,0,0.000000000,6
405585,12978728,953126,33444201.000000000,6,1760.000000000,42468,2265239.000000000,0,0.000000000,6
405585,12978729,953126,33444201.000000000,6,1760.000000000,42468,2265239.000000000,0,0.000000000,6
405585,12978730,953126,33444201.000000000,6,1760.000000000,42468,2265239.000000000,0,0.000000000,6
405585,12978731,953126,33444201.000000000,6,1760.000000000,42468,2265239.000000000,0,0.000000000,6
405585,12978732,953126,33444201.000000000,6,1760.000000000,42468,2265239.000000000,0,0.000000000,6
405585,12978733,953126,33444201.000000000,6,1760.000000000,42468,2265239.000000000,0,0.000000000,6
405585,12978734,953126,33444201.000000000,6,1760.000000000,42468,2265239.000000000,0,0.000000000,6
405585,12978735,953126,33444201.000000000,6,1760.000000000,42468,2265239.000000000,0,0.000000000,6
405585,12978736,953126,33444201.000000000,6,1760.000000000,42468,2265239.000000000,0,0.000000000,6
405585,12978737,953126,33444201.000000000,6,1760.000000000,42468,2265239.000000000,0,0.000000000,6
405585,12978738,953126,33444201.000000000,6,1760.000000000,42468,2265239.000000000,0,0.000000000,6
405585,12978739,953126,33444201.000000000,6,1760.000000000,42468,2265239.000000000,0,0.000000000,6
405585,12978740,953126,33444201.000000000,6,1760.000000000,42468,2265239.000000000,0,0.000000000,6
405585,12978741,953126,33444201.000000000,6,1760.000000000,42468,2265239.000000000,0,0.000000000,6
405585,12978742,953126,33444201.000000000,6,1760.000000000,42468,2265239.000000000,0,0.000000000,6
