attestationscount,attesterslashingscount,averagevalidatorbalance,blockscount,depositscount,eligibleether,epoch,finalized,globalparticipationrate,missedblocks,orphanedblocks,proposedblocks,proposerslashingscount,rewards_exported,scheduledblocks,totalvalidatorbalance,ts,validatorscount,voluntaryexitscount,votedether,withdrawalcount
0,0,32059334620,0,0,33120581000000000,297874,False,0,0,0,32,0,False,0,33182373111820990,2024-07-17T09:13:59Z,1035030,0,0,0
3189,0,32059334105,32,0,33120645000000000,297873,False,0.9656625986099243,0,0,32,0,False,0,33182436697759577,2024-07-17T09:07:35Z,1035032,0,31983368000000000,512
3571,0,32059334549,32,0,33120389000000000,297872,False,0.9654873609542847,0,0,32,0,False,0,33182180683109503,2024-07-17T09:01:11Z,1035024,1,31977318000000000,512
3152,0,32059334392,32,0,33120229000000000,297871,True,0.9970240592956543,0,0,32,0,True,0,33182020223491694,2024-07-17T08:54:47Z,1035019,0,33021665000000000,512
3424,0,32059333983,32,0,33119973000000000,297870,True,0.9969351887702942,0,0,32,0,True,0,33181763325937389,2024-07-17T08:48:23Z,1035011,1,33018465000000000,512
3609,0,32059333317,31,0,33119717000000000,297869,True,0.9968723654747009,1,0,31,0,True,0,33181506161155421,2024-07-17T08:41:59Z,1035003,10,33016130000000000,496
3399,0,32059333859,32,0,33119461000000000,297868,True,0.9969205856323242,0,0,32,0,True,0,33181250247999619,2024-07-17T08:35:35Z,1034995,0,33017473000000000,512
3686,0,32059334821,32,0,33119205000000000,297867,True,0.9968336224555969,0,0,32,0,True,0,33180994768497323,2024-07-17T08:29:11Z,1034987,3,33014337000000000,512
3667,0,32059335166,32,0,33118949000000000,297866,True,0.9969698786735535,0,0,32,0,True,0,33180738650992253,2024-07-17T08:22:47Z,1034979,0,33018594000000000,512
3371,0,32059335897,32,0,33118693000000000,297865,True,0.9972084760665894,0,0,32,0,True,0,33180482933399903,2024-07-17T08:16:23Z,1034971,0,33026241000000000,512
3613,0,32059343146,32,0,33118469000000000,297864,True,0.9949785470962524,0,0,32,0,True,0,33180266020606146,2024-07-17T08:09:59Z,1034964,0,32952165000000000,512
3538,0,32059347684,32,0,33118277000000000,297863,True,0.996862530708313,0,0,32,0,True,0,33180078360780912,2024-07-17T08:03:35Z,1034958,0,33014369000000000,512
3696,0,32059347959,32,0,33118021000000000,297862,True,0.9967687726020813,0,0,32,0,True,0,33179822171007451,2024-07-17T07:57:11Z,1034950,0,33011009000000000,512
3346,0,32059348181,32,0,33117797000000000,297861,True,0.9971214532852173,0,0,32,0,True,0,33179597984954675,2024-07-17T07:50:47Z,1034943,0,33022465000000000,512
3673,0,32059349048,32,0,33117541000000000,297860,True,0.9963918924331665,0,0,32,0,True,0,33179342407750104,2024-07-17T07:44:23Z,1034935,1,32998049000000000,512
3891,0,32059349276,32,0,33117285000000000,297859,True,0.9853793382644653,0,0,32,0,True,0,33179086169091819,2024-07-17T07:37:59Z,1034927,2,32633089000000000,512
3120,0,32059349278,32,0,33117029000000000,297858,True,0.9970324635505676,0,0,32,0,True,0,33178829696449777,2024-07-17T07:31:35Z,1034919,0,33018753000000000,512
3518,0,32059349753,32,0,33116773000000000,297857,True,0.984289288520813,0,0,32,0,True,0,33178573712962392,2024-07-17T07:25:11Z,1034911,1,32596484000000000,512
3795,0,32059349960,32,0,33116517000000000,297856,True,0.9872587323188782,0,0,32,0,True,0,33178317451930185,2024-07-17T07:18:47Z,1034903,0,32694570000000000,512
3697,0,32059350340,32,0,33116261000000000,297855,True,0.9967975616455078,0,0,32,0,True,0,33178061370993708,2024-07-17T07:12:23Z,1034895,0,33010209000000000,512
3615,0,32059352066,31,0,33116005000000000,297854,True,0.9965607523918152,1,0,31,0,True,0,33177806682103517,2024-07-17T07:05:59Z,1034887,0,33002113000000000,496
3620,0,32059352754,32,0,33115749000000000,297853,True,0.996981143951416,0,0,32,0,True,0,33177550919383856,2024-07-17T06:59:35Z,1034879,0,33015777000000000,512
3675,0,32059353465,32,0,33115493000000000,297852,True,0.9968284368515015,0,0,32,0,True,0,33177295180335983,2024-07-17T06:53:11Z,1034871,0,33010465000000000,512
3399,0,32059353711,32,0,33115237000000000,297851,True,0.9967713952064514,0,0,32,0,True,0,33177038959558366,2024-07-17T06:46:47Z,1034863,0,33008321000000000,512
3438,0,32059353825,32,0,33115269000000000,297850,True,0.9966051578521729,0,0,32,0,True,0,33177071136852546,2024-07-17T06:40:23Z,1034864,0,33002848000000000,512
3524,0,32059354483,32,0,33115013000000000,297849,True,0.9968254566192627,0,0,32,0,True,0,33176815343805741,2024-07-17T06:33:59Z,1034856,0,33009888000000000,512
3721,0,32059354960,32,0,33114757000000000,297848,True,0.9869410991668701,0,0,32,0,True,0,33176559362151936,2024-07-17T06:27:35Z,1034848,0,32682313000000000,512
3389,0,32059355443,32,0,33114501000000000,297847,True,0.9972187280654907,0,0,32,0,True,0,33176303387452849,2024-07-17T06:21:11Z,1034840,0,33022400000000000,512
3598,0,32059356334,31,0,33114245000000000,297846,True,0.9961267113685608,1,0,31,0,True,0,33176047834414201,2024-07-17T06:14:47Z,1034832,9,32985984000000000,496
3324,0,32059355890,32,0,33113989000000000,297845,True,0.9961092472076416,0,0,32,0,True,0,33175790899964227,2024-07-17T06:08:23Z,1034824,0,32985152000000000,512
3311,0,32059356381,32,0,33113733000000000,297844,True,0.9966678023338318,0,0,32,0,True,0,33175534933141948,2024-07-17T06:01:59Z,1034816,0,33003392000000000,512
3496,0,32059356566,32,0,33113477000000000,297843,True,0.9972051382064819,0,0,32,0,True,0,33175278649419288,2024-07-17T05:55:35Z,1034808,0,33020928000000000,512
3566,0,32059356590,32,0,33113221000000000,297842,True,0.9968929886817932,0,0,32,0,True,0,33175022199795733,2024-07-17T05:49:11Z,1034800,0,33010336000000000,512
3326,0,32059356751,32,0,33112965000000000,297841,True,0.9962937831878662,0,0,32,0,True,0,33174765891938939,2024-07-17T05:42:47Z,1034792,0,32990240000000000,512
3351,0,32059357531,32,0,33112709000000000,297840,True,0.9961197376251221,0,0,32,0,True,0,33174510223698061,2024-07-17T05:36:23Z,1034784,0,32984224000000000,512
3622,0,32059357521,32,0,33112453000000000,297839,True,0.9969634413719177,0,0,32,0,True,0,33174253738675393,2024-07-17T05:29:59Z,1034776,0,33011904000000000,512
3523,0,32059357965,32,0,33112197000000000,297838,True,0.997198224067688,0,0,32,0,True,0,33173997722810474,2024-07-17T05:23:35Z,1034768,0,33019424000000000,512
3359,0,32059358828,31,0,33111941000000000,297837,True,0.9966386556625366,1,0,31,0,True,0,33173742141724406,2024-07-17T05:17:11Z,1034760,0,33000640000000000,496
3463,0,32059359085,32,0,33111685000000000,297836,True,0.9954491257667542,0,0,32,0,True,0,33173485932850704,2024-07-17T05:10:47Z,1034752,0,32960998000000000,512
3497,0,32059359123,32,0,33111781000000000,297835,True,0.9970793128013611,0,0,32,0,True,0,33173582149981352,2024-07-17T05:04:23Z,1034755,0,33015072000000000,512
3593,0,32059358737,32,0,33111845000000000,297834,True,0.997187614440918,0,0,32,0,True,0,33173645869365292,2024-07-17T04:57:59Z,1034757,0,33018720000000000,512
3338,0,32059358872,32,0,33111749000000000,297833,True,0.9972155690193176,0,0,32,0,True,0,33173549830403928,2024-07-17T04:51:35Z,1034754,0,33019552000000000,512
3305,0,32059358342,31,0,33111973000000000,297832,True,0.9967971444129944,1,0,31,0,True,0,33173773697690728,2024-07-17T04:45:11Z,1034761,0,33005920000000000,496
3516,0,32059359132,32,0,33111717000000000,297831,True,0.9971652626991272,0,0,32,0,True,0,33173518039938740,2024-07-17T04:38:47Z,1034753,11,33017856000000000,512
3578,0,32059359240,32,0,33111493000000000,297830,True,0.995876133441925,0,0,32,0,True,0,33173293736858600,2024-07-17T04:32:23Z,1034746,10,32974944000000000,512
3968,0,32059360104,32,0,33111237000000000,297829,True,0.9913330078125,0,0,32,0,True,0,33173038156174579,2024-07-17T04:25:59Z,1034738,0,32824261000000000,512
3828,0,32059360199,32,0,33111141000000000,297828,True,0.9969574213027954,0,0,32,0,True,0,33172942075634642,2024-07-17T04:19:35Z,1034735,20,33010400000000000,512
3572,0,32059360101,32,0,33110885000000000,297827,True,0.9971217513084412,0,0,32,0,True,0,33172685500014560,2024-07-17T04:13:11Z,1034727,0,33015584000000000,512
3309,0,32059360429,32,0,33110629000000000,297826,True,0.9971855878829956,0,0,32,0,True,0,33172429364616470,2024-07-17T04:06:47Z,1034719,1,33017440000000000,512
3583,0,32059359235,32,81,33110853000000000,297825,True,0.9965285062789917,0,0,32,0,True,0,33172652544678917,2024-07-17T04:00:23Z,1034726,0,32995907000000000,512
3699,0,32059359659,32,368,33110597000000000,297824,True,0.9968106746673584,0,0,32,0,True,0,33172396507997335,2024-07-17T03:53:59Z,1034718,5,33004996000000000,512
3455,0,32059360800,32,0,33110341000000000,297823,True,0.9967951774597168,0,0,32,0,True,0,33172141214091191,2024-07-17T03:47:35Z,1034710,0,33004228000000000,512
3739,0,32059361239,32,0,33110085000000000,297822,True,0.9971731305122375,0,0,32,0,True,0,33171885192767073,2024-07-17T03:41:11Z,1034702,0,33016488000000000,512
3655,0,32059361092,32,0,33109829000000000,297821,True,0.9973013997077942,0,0,32,0,True,0,33171628566647154,2024-07-17T03:34:47Z,1034694,15,33020480000000000,512
3501,0,32059361674,32,0,33109701000000000,297820,True,0.9974386692047119,0,0,32,0,True,0,33171500930940178,2024-07-17T03:28:23Z,1034690,0,33024896000000000,512
3684,0,32059361640,32,0,33109445000000000,297819,True,0.9948803186416626,0,0,32,0,True,0,33171244420734255,2024-07-17T03:21:59Z,1034682,0,32939937000000000,512
3586,0,32059361310,32,0,33109189000000000,297818,True,0.9973613023757935,0,0,32,0,True,0,33170987604756993,2024-07-17T03:15:35Z,1034674,0,33021824000000000,512
3616,0,32059362143,32,0,33108933000000000,297817,True,0.9973439574241638,0,0,32,0,True,0,33170731991247805,2024-07-17T03:09:11Z,1034666,0,33020992000000000,512
3427,0,32059362587,32,0,33108677000000000,297816,True,0.9928216934204102,0,0,32,0,True,0,33170475976159297,2024-07-17T03:02:47Z,1034658,4,32871012000000000,512
3584,0,32059362807,32,0,33108421000000000,297815,True,0.9972278475761414,0,0,32,0,True,0,33170219728454645,2024-07-17T02:56:23Z,1034650,0,33016640000000000,512
3595,0,32059363083,32,0,33108165000000000,297814,True,0.9971640110015869,0,0,32,0,True,0,33169963539857489,2024-07-17T02:49:59Z,1034642,0,33014272000000000,512
3400,0,32059363791,32,0,33107909000000000,297813,True,0.9969919919967651,0,0,32,0,True,0,33169707797117959,2024-07-17T02:43:35Z,1034634,0,33008321000000000,512
3393,0,32059365776,32,0,33107653000000000,297812,True,0.9969042539596558,0,0,32,0,True,0,33169453376007722,2024-07-17T02:37:11Z,1034626,0,33005159000000000,512
3320,0,32059366566,32,0,33107397000000000,297811,True,0.9971333742141724,0,0,32,0,True,0,33169197718334618,2024-07-17T02:30:47Z,1034618,0,33012490000000000,512
3380,0,32059368445,31,0,33107141000000000,297810,True,0.997201681137085,1,0,31,0,True,0,33168943186988196,2024-07-17T02:24:23Z,1034610,0,33014496000000000,496
3428,0,32059368750,32,0,33106885000000000,297809,True,0.997324526309967,0,0,32,0,True,0,33168687028252234,2024-07-17T02:17:59Z,1034602,0,33018309000000000,512
3706,0,32059368955,31,0,33106629000000000,297808,True,0.9970972537994385,1,0,31,0,True,0,33168430764997824,2024-07-17T02:11:35Z,1034594,0,33010529000000000,496
3387,0,32059369708,32,0,33106373000000000,297807,True,0.9972915649414062,0,0,32,0,True,0,33168175068801880,2024-07-17T02:05:11Z,1034586,0,33016706000000000,512
3521,0,32059370488,31,0,33106117000000000,297806,True,0.9947389364242554,1,0,31,0,True,0,33167919401595282,2024-07-17T01:58:47Z,1034578,0,32931943000000000,496
3513,0,32059370488,32,0,33105893000000000,297805,True,0.9977167844772339,0,0,32,0,True,0,33167694985333511,2024-07-17T01:52:23Z,1034571,0,33030307000000000,512
3540,0,32059370941,32,0,33105637000000000,297804,True,0.9979148507118225,0,0,32,0,True,0,33167438979424625,2024-07-17T01:45:59Z,1034563,0,33036608000000000,512
3251,0,32059370606,32,0,33105381000000000,297803,True,0.997995138168335,0,0,32,0,True,0,33167182158287214,2024-07-17T01:39:35Z,1034555,0,33039008000000000,512
3535,0,32059371423,32,0,33105157000000000,297802,True,0.9977553486824036,0,0,32,0,True,0,33166958586937270,2024-07-17T01:33:11Z,1034548,0,33030848000000000,512
3539,0,32059372084,31,0,33104901000000000,297801,True,0.9977495670318604,1,0,31,0,True,0,33166702796611515,2024-07-17T01:26:47Z,1034540,1,33030401000000000,496
3692,0,32059372515,32,0,33104645000000000,297800,True,0.9976432919502258,0,0,32,0,True,0,33166446767433726,2024-07-17T01:20:23Z,1034532,0,33026628000000000,512
3686,0,32059373139,32,0,33104389000000000,297799,True,0.9976046085357666,0,0,32,0,True,0,33166190937894717,2024-07-17T01:13:59Z,1034524,0,33025090000000000,512
3430,0,32059373273,32,0,33104133000000000,297798,True,0.9978355169296265,0,0,32,0,True,0,33165934601847857,2024-07-17T01:07:35Z,1034516,1,33032480000000000,512
3640,0,32059373188,32,0,33104165000000000,297797,True,0.9977089166641235,0,0,32,0,True,0,33165966572401797,2024-07-17T01:01:11Z,1034517,0,33028320000000000,512
3681,0,32059373487,32,0,33103909000000000,297796,True,0.997493326663971,0,0,32,0,True,0,33165710407129956,2024-07-17T00:54:47Z,1034509,0,33020928000000000,512
3606,0,32059373675,32,0,33103653000000000,297795,True,0.9860286712646484,0,0,32,0,True,0,33165454126722500,2024-07-17T00:48:23Z,1034501,0,32641152000000000,512
3593,0,32059373864,32,0,33103621000000000,297794,True,0.9975454807281494,0,0,32,0,True,0,33165422262976754,2024-07-17T00:41:59Z,1034500,0,33022368000000000,512
3072,0,32059373775,32,0,33103685000000000,297793,True,0.9973434209823608,0,0,32,0,True,0,33165486289429189,2024-07-17T00:35:35Z,1034502,9,33015744000000000,512
3828,0,32059374037,32,0,33103493000000000,297792,True,0.9973154067993164,0,0,32,0,True,0,33165294203826989,2024-07-17T00:29:11Z,1034496,0,33014624000000000,512
3399,0,32059374742,32,0,33103365000000000,297791,True,0.9975609183311462,0,0,32,0,True,0,33165166696189747,2024-07-17T00:22:47Z,1034492,0,33022624000000000,512
3299,0,32059373833,32,0,33103589000000000,297790,True,0.9973917603492737,0,0,32,0,True,0,33165390171254077,2024-07-17T00:16:23Z,1034499,7,33017248000000000,512
3203,0,32059374065,32,0,33103813000000000,297789,True,0.9973657131195068,0,0,32,0,True,0,33165614826800957,2024-07-17T00:09:59Z,1034506,10,33016608000000000,512
3535,0,32059373465,32,0,33104037000000000,297788,True,0.9973638653755188,0,0,32,0,True,0,33165838621912050,2024-07-17T00:03:35Z,1034513,2,33016768000000000,512
3315,0,32059374096,32,0,33103813000000000,297787,True,0.9969935417175293,0,0,32,0,True,0,33165614858843703,2024-07-16T23:57:11Z,1034506,0,33004288000000000,512
3280,0,32059374137,32,0,33103557000000000,297786,True,0.9973376393318176,0,0,32,0,True,0,33165358426557682,2024-07-16T23:50:47Z,1034498,0,33015425000000000,512
3041,0,32059373881,32,0,33103589000000000,297785,True,0.9977658987045288,0,0,32,0,True,0,33165390221442810,2024-07-16T23:44:23Z,1034499,0,33029632000000000,512
3169,0,32059373879,32,0,33103397000000000,297784,True,0.9969171285629272,0,0,32,0,True,0,33165197862645608,2024-07-16T23:37:59Z,1034493,49,33001344000000000,512
3570,0,32059374462,32,0,33103141000000000,297783,True,0.9977977871894836,0,0,32,0,True,0,33164941990554576,2024-07-16T23:31:35Z,1034485,1,33030240000000000,512
3426,0,32059374546,32,0,33102949000000000,297782,True,0.9977271556854248,0,0,32,0,True,0,33164749721490304,2024-07-16T23:25:11Z,1034479,0,33027712000000000,512
3372,0,32059374449,32,0,33102693000000000,297781,True,0.9971955418586731,0,0,32,0,True,0,33164493145896721,2024-07-16T23:18:47Z,1034471,9,33009857000000000,512
3672,0,32059374627,32,0,33102437000000000,297780,True,0.9977532625198364,0,0,32,0,True,0,33164236855049931,2024-07-16T23:12:23Z,1034463,2,33028064000000000,512
3493,0,32059374733,32,0,33102181000000000,297779,True,0.9978566765785217,0,0,32,0,True,0,33163980490090598,2024-07-16T23:05:59Z,1034455,0,33031232000000000,512
3604,0,32059375372,32,0,33101925000000000,297778,True,0.9977474212646484,0,0,32,0,True,0,33163724676370537,2024-07-16T22:59:35Z,1034447,2,33027360000000000,512
3762,0,32059375233,32,0,33101669000000000,297777,True,0.996828019618988,0,0,32,0,True,0,33163468056848825,2024-07-16T22:53:11Z,1034439,0,32996672000000000,512
3461,0,32059376320,32,0,33101413000000000,297776,True,0.9972224831581116,0,0,32,0,True,0,33163212706766406,2024-07-16T22:46:47Z,1034431,0,33009474000000000,512
3517,0,32059377560,32,0,33101157000000000,297775,True,0.9969325065612793,0,0,32,0,True,0,33162957513869150,2024-07-16T22:40:23Z,1034423,0,32999618000000000,512
3646,0,32059378242,32,0,33100901000000000,297774,True,0.9965930581092834,0,0,32,0,True,0,33162701744816073,2024-07-16T22:33:59Z,1034415,0,32988128000000000,512
3520,0,32059379394,32,0,33100645000000000,297773,True,0.9965388774871826,0,0,32,0,True,0,33162446461347314,2024-07-16T22:27:35Z,1034407,0,32986080000000000,512
3643,0,32059380137,32,0,33100389000000000,297772,True,0.965656042098999,0,0,32,0,True,0,33162190755107555,2024-07-16T22:21:11Z,1034399,0,31963591000000000,512
3612,0,32059380462,32,0,33100197000000000,297771,True,0.9966316223144531,0,0,32,0,True,0,33161998735171560,2024-07-16T22:14:47Z,1034393,0,32988704000000000,512
3695,0,32059381314,32,0,33099941000000000,297770,True,0.996923565864563,0,0,32,0,True,0,33161743141510811,2024-07-16T22:08:23Z,1034385,0,32998112000000000,512
3516,0,32059381875,32,0,33099685000000000,297769,True,0.9738023281097412,0,0,32,0,True,0,33161487246622829,2024-07-16T22:01:59Z,1034377,0,32232550000000000,512
3557,0,32059382737,32,0,33099461000000000,297768,True,0.9963444471359253,0,0,32,0,True,0,33161263722282685,2024-07-16T21:55:35Z,1034370,0,32978464000000000,512
3558,0,32059382844,32,0,33099205000000000,297767,True,0.9967157244682312,0,0,32,0,True,0,33161007357401003,2024-07-16T21:49:11Z,1034362,2,32990496000000000,512
3363,0,32059383383,32,0,33098949000000000,297766,True,0.9967166185379028,0,0,32,0,True,0,33160751439832585,2024-07-16T21:42:47Z,1034354,0,32990274000000000,512
3784,0,32059384215,32,0,33098693000000000,297765,True,0.9966672658920288,0,0,32,0,True,0,33160495825429157,2024-07-16T21:36:23Z,1034346,0,32988384000000000,512
3709,0,32059384434,32,0,33098693000000000,297764,True,0.9962950348854065,0,0,32,0,True,0,33160496052783688,2024-07-16T21:29:59Z,1034346,1,32976064000000000,512
3495,0,32059384107,32,0,33098725000000000,297763,True,0.9964275360107422,0,0,32,0,True,0,33160527773353241,2024-07-16T21:23:35Z,1034347,0,32980480000000000,512
3575,0,32059383364,32,0,33098949000000000,297762,True,0.997776210308075,0,0,32,0,True,0,33160751420545114,2024-07-16T21:17:11Z,1034354,0,33025344000000000,512
3567,0,32059383993,32,5,33099173000000000,297761,True,0.9976176619529724,0,0,32,0,True,0,33160976486857568,2024-07-16T21:10:47Z,1034361,0,33020320000000000,512
3601,0,32059383634,32,400,33099397000000000,297760,True,0.9655446410179138,0,0,32,0,True,0,33161200530841100,2024-07-16T21:04:23Z,1034368,8,31958947000000000,512
3823,0,32059383171,32,0,33099621000000000,297759,True,0.9975326657295227,0,0,32,0,True,0,33161424468452438,2024-07-16T20:57:59Z,1034375,2,33017952000000000,512
3493,0,32059382398,31,0,33099845000000000,297758,True,0.9942979216575623,0,1,31,0,True,0,33161648084577797,2024-07-16T20:51:35Z,1034382,2,32911106000000000,496
3519,0,32059381617,32,0,33100069000000000,297757,True,0.9971112012863159,0,0,32,0,True,0,33161871691565781,2024-07-16T20:45:11Z,1034389,0,33004451000000000,512
3713,0,32059380867,32,0,33100293000000000,297756,True,0.9973480701446533,0,0,32,0,True,0,33162095332201360,2024-07-16T20:38:47Z,1034396,0,33012512000000000,512
3368,0,32059380506,32,0,33100517000000000,297755,True,0.9973142743110657,0,0,32,0,True,0,33162319374268546,2024-07-16T20:32:23Z,1034403,0,33011617000000000,512
3634,0,32059380262,32,0,33100741000000000,297754,True,0.9978063106536865,0,0,32,0,True,0,33162543536942224,2024-07-16T20:25:59Z,1034410,13,33028128000000000,512
3554,0,32059380288,32,0,33100965000000000,297753,True,0.9970609545707703,0,0,32,0,True,0,33162767980135014,2024-07-16T20:19:35Z,1034417,0,33003680000000000,512
3677,0,32059379757,32,0,33101189000000000,297752,True,0.9971383810043335,0,0,32,0,True,0,33162991846437026,2024-07-16T20:13:11Z,1034424,0,33006464000000000,512
3617,0,32059380587,32,0,33101413000000000,297751,True,0.997420608997345,0,0,32,0,True,0,33163217120895875,2024-07-16T20:06:47Z,1034431,2,33016032000000000,512
3538,0,32059380347,32,0,33101637000000000,297750,True,0.9964887499809265,0,0,32,0,True,0,33163441287747437,2024-07-16T20:00:23Z,1034438,0,32985408000000000,512
3269,0,32059380428,32,0,33101861000000000,297749,True,0.9977242350578308,0,0,32,0,True,0,33163665787469429,2024-07-16T19:53:59Z,1034445,1,33026528000000000,512
3675,0,32059379999,32,0,33102085000000000,297748,True,0.9973065853118896,0,0,32,0,True,0,33163889759627140,2024-07-16T19:47:35Z,1034452,0,33012928000000000,512
3192,0,32059379588,32,0,33102309000000000,297747,True,0.9973926544189453,0,0,32,0,True,0,33164113749842448,2024-07-16T19:41:11Z,1034459,0,33016000000000000,512
3463,0,32059378914,32,0,33102533000000000,297746,True,0.9964385628700256,0,0,32,0,True,0,33164337468661553,2024-07-16T19:34:47Z,1034466,1,32984640000000000,512
3394,0,32059378552,32,0,33102757000000000,297745,True,0.9949953556060791,0,0,32,0,True,0,33164561508851960,2024-07-16T19:28:23Z,1034473,0,32937088000000000,512
3349,0,32059378543,32,0,33102981000000000,297744,True,0.9960673451423645,0,0,32,0,True,0,33164785915182397,2024-07-16T19:21:59Z,1034480,0,32972800000000000,512
3325,0,32059378496,31,0,33103205000000000,297743,True,0.9971017837524414,1,0,31,0,True,0,33165010282565518,2024-07-16T19:15:35Z,1034487,0,33007264000000000,496
3123,0,32059377978,32,0,33103429000000000,297742,True,0.9976063966751099,0,0,32,0,True,0,33165234162125718,2024-07-16T19:09:11Z,1034494,125,33024192000000000,512
3432,0,32059378348,32,0,33103653000000000,297741,True,0.9977890253067017,0,0,32,0,True,0,33165458961131958,2024-07-16T19:02:47Z,1034501,0,33030464000000000,512
3429,0,32059377844,31,0,33103877000000000,297740,True,0.9975193738937378,1,0,31,0,True,0,33165682855399622,2024-07-16T18:56:23Z,1034508,100,33021760000000000,496
3308,0,32059376480,31,0,33104101000000000,297739,True,0.9975929260253906,1,0,31,0,True,0,33165905859556854,2024-07-16T18:49:59Z,1034515,0,33024416000000000,496
3483,0,32059377010,32,0,33103845000000000,297738,True,0.9977059364318848,0,0,32,0,True,0,33165649932539932,2024-07-16T18:43:35Z,1034507,12,33027904000000000,512
3450,0,32059377483,32,0,33103621000000000,297737,True,0.9978113174438477,0,0,32,0,True,0,33165426006185407,2024-07-16T18:37:11Z,1034500,3,33031168000000000,512
3619,0,32059377300,32,0,33103365000000000,297736,True,0.9977928996086121,0,0,32,0,True,0,33165169342728149,2024-07-16T18:30:47Z,1034492,7,33030304000000000,512
3504,0,32059378121,32,0,33103109000000000,297735,True,0.997094988822937,0,0,32,0,True,0,33164913716657077,2024-07-16T18:24:23Z,1034484,101,33006944000000000,512
3504,0,32059379598,32,0,33102853000000000,297734,True,0.99774169921875,0,0,32,0,True,0,33164658769815209,2024-07-16T18:17:59Z,1034476,0,33028096000000000,512
3492,0,32059379929,32,0,33102597000000000,297733,True,0.9962529540061951,0,0,32,0,True,0,33164402636724990,2024-07-16T18:11:35Z,1034468,1,32978560000000000,512
3393,0,32059380475,32,0,33102341000000000,297732,True,0.9978644251823425,0,0,32,0,True,0,33164146726646373,2024-07-16T18:05:11Z,1034460,0,33031648000000000,512
3684,0,32059380820,32,0,33102085000000000,297731,True,0.9866593480110168,0,0,32,0,True,0,33163890608921312,2024-07-16T17:58:47Z,1034452,0,32660481000000000,512
3368,0,32059380495,32,0,33101829000000000,297730,True,0.9979040026664734,0,0,32,0,True,0,33163633796988012,2024-07-16T17:52:23Z,1034444,0,33032448000000000,512
3312,0,32059380474,32,0,33101573000000000,297729,True,0.997662365436554,0,0,32,0,True,0,33163377300027970,2024-07-16T17:45:59Z,1034436,0,33024192000000000,512
3324,0,32059380732,32,0,33101317000000000,297728,True,0.9978933334350586,0,0,32,0,True,0,33163121092649600,2024-07-16T17:39:35Z,1034428,0,33031584000000000,512
3562,0,32059381544,32,0,33101061000000000,297727,True,0.9968531727790833,0,0,32,0,True,0,33162865457404355,2024-07-16T17:33:11Z,1034420,0,32996898000000000,512
2998,0,32059381423,31,0,33100869000000000,297726,True,0.9976574182510376,1,0,31,0,True,0,33162672976289027,2024-07-16T17:26:47Z,1034414,0,33023328000000000,496
3423,0,32059381712,32,0,33100645000000000,297725,True,0.99769127368927,0,0,32,0,True,0,33162448859515216,2024-07-16T17:20:23Z,1034407,0,33024224000000000,512
3115,0,32059381993,32,0,33100389000000000,297724,True,0.9976980090141296,0,0,32,0,True,0,33162192674879293,2024-07-16T17:13:59Z,1034399,0,33024192000000000,512
3374,0,32059383001,32,0,33100133000000000,297723,True,0.9976805448532104,0,0,32,0,True,0,33161937241881933,2024-07-16T17:07:35Z,1034391,0,33023360000000000,512
3619,0,32059383437,32,0,33100229000000000,297722,True,0.9975452423095703,0,0,32,0,True,0,33162033871380400,2024-07-16T17:01:11Z,1034394,2,33018976000000000,512
3700,0,32059383717,32,0,33100037000000000,297721,True,0.9972522854804993,0,0,32,0,True,0,33161841804484107,2024-07-16T16:54:47Z,1034388,1,33009088000000000,512
3366,0,32059384473,32,0,33099813000000000,297720,True,0.996501088142395,0,0,32,0,True,0,33161618170954743,2024-07-16T16:48:23Z,1034381,0,32984000000000000,512
3504,0,32059384427,32,0,33099557000000000,297719,True,0.9972280859947205,0,0,32,0,True,0,33161361648494304,2024-07-16T16:41:59Z,1034373,0,33007808000000000,512
3641,0,32059385454,32,0,33099301000000000,297718,True,0.9975287318229675,0,0,32,0,True,0,33161106235624109,2024-07-16T16:35:35Z,1034365,11,33017504000000000,512
3517,0,32059386230,32,0,33099173000000000,297717,True,0.997389554977417,0,0,32,0,True,0,33160978800456145,2024-07-16T16:29:11Z,1034361,2,33012769000000000,512
3430,0,32059387060,32,0,33098917000000000,297716,True,0.9971129894256592,0,0,32,0,True,0,33160723183925959,2024-07-16T16:22:47Z,1034353,1,33003360000000000,512
3833,0,32059387382,32,0,33098661000000000,297715,True,0.9971739053726196,0,0,32,0,True,0,33160467042411635,2024-07-16T16:16:23Z,1034345,0,33005120000000000,512
3430,0,32059388357,32,0,33098405000000000,297714,True,0.9968423843383789,0,0,32,0,True,0,33160211575053992,2024-07-16T16:09:59Z,1034337,0,32993894000000000,512
3379,0,32059388761,32,0,33098149000000000,297713,True,0.9971409440040588,0,0,32,0,True,0,33159955518515514,2024-07-16T16:03:35Z,1034329,4,33003520000000000,512
3642,0,32059388858,32,0,33097893000000000,297712,True,0.9969514608383179,0,0,32,0,True,0,33159699143286369,2024-07-16T15:57:11Z,1034321,0,32996992000000000,512
3308,0,32059389131,32,0,33097701000000000,297711,True,0.9973710179328918,0,0,32,0,True,0,33159507069649979,2024-07-16T15:50:47Z,1034315,0,33010688000000000,512
3632,0,32059389669,32,0,33097445000000000,297710,True,0.9959324598312378,0,0,32,0,True,0,33159251150888990,2024-07-16T15:44:23Z,1034307,0,32962820000000000,512
